Id,x,y,SLOPE_PERCENT,DS_AVGSLOPE,US_MAXSLOPE,TOTLENGTH_UCA,DRAINAGE_DENS,MEAN_MRVBF,UC_CV_PPT,UCWARMQT_PPT,CV_TEMP,MAXWARMP_TEMP,DS_MINCOLDP_TEMP,UC_SOLDEPTH,NONATVEG,UC_ROAD_DENS,TRECOV,DS_AVGRIPTRECOV,UC_RIP_TRECOV,UC_TWI,RIV,Gadbis
67019,1,1,16.8083,0.1492,27.3211,0.3804,1.332,0.0232,22.3067,169.3039,1.55,26.1035,2.6069,0.9,0.0378,0,0.9538,0.3778,0.9263,8.3762,1,0
67024,1,1,7.2792,0.2467,14.0537,7.4485,2.1146,0.1206,30.7605,202.2762,1.56,25.0059,2.6106,0.9,0,2.8487,1,0.4106,1,9.6415,1,0
67038,1,1,7.2807,0.1455,9.0186,0.3721,2.0007,0.1466,21.6129,164.7376,1.54,26.3056,2.6117,0.9,0.3226,1.7004,0.6473,0.3753,0.3636,8.4339,1,0
67049,1,1,5.2767,0.1328,10.7917,1.9407,2.3714,0.2832,28.3803,170.1848,1.57,26.799,2.6246,0.9,0,6.0661,1,0.3977,1,8.9308,1,0
67050,1,1,6.1493,0.134,10.7917,0.19,1.2087,0.2019,28.173,167.0662,1.57,26.5466,2.6244,0.9,0,5.3586,1,0.3977,1,9.4683,1,0
67053,1,1,16.0881,0.1964,16.0881,0.0907,0.8277,0.0708,22.1825,171.6971,1.54,25.9018,2.6265,0.9,0.6277,0.6949,0.0839,0.3923,0.125,8.5348,1,0
67058,1,1,8.7445,0.2693,11.1038,1.7128,1.9236,0.3319,30.5422,199.7628,1.56,24.6321,2.6074,0.9,0,1.8014,1,0.4122,1,9.8516,1,0
67059,1,1,7.8163,0.2574,14.0537,6.6203,2.0208,0.3617,30.7753,202.4446,1.56,25.0196,2.6091,0.9,0,2.8237,1,0.4114,1,9.6999,1,0
67067,1,1,0.647,0.0973,17.9664,9.2887,1.6409,0.7157,24.6788,165.5112,1.5529,27.5687,2.6251,0.9,0.7325,2.0713,0.2345,0.3725,0.7786,8.6459,1,0
67068,1,1,1.8707,0.0887,40.5577,0.1225,12.7635,1.4764,20.5,143.9167,1.55,28,2.6215,0.9,0.875,0,0.125,0.3732,0.1364,10.1346,1,0
67071,1,1,0.3723,0.0795,54.8854,938.7094,2.0183,2.4207,20.1287,193.1336,1.55,27.9927,2.6146,1.1479,0.8032,1.7697,0.1451,0.3761,0.7077,9.2825,1,0
67076,1,1,15.1346,0.1488,33.3916,0.5853,2.0902,0.0378,22.3029,169.9129,1.5494,26.0583,2.6069,0.9,0.0614,0.0968,0.8228,0.3768,0.6552,8.2795,1,0
67083,1,1,6.6708,0.2664,11.1038,4.7709,2.0154,0.8038,30.8743,203.5331,1.56,25.075,2.6077,0.9,0,3.2301,1,0.4122,1,9.6449,1,0
67086,1,1,6.165,0.288,6.41,0.2321,1.1012,0.3367,30.4801,200.7343,1.56,24.4114,2.6043,0.9,0,2.4642,1,0.4139,1,9.8942,1,0
67092,1,1,10.5039,0.1565,17.9664,0.1838,0.9697,0.0395,25.0042,164.8565,1.56,26.6108,2.6274,0.9,0.0021,2.563,0.9979,0.3774,1,8.4595,1,0
67095,1,1,3.3696,0.1413,17.9664,4.8203,1.6156,0.288,25.6683,174.5509,1.56,27.0197,2.6277,0.9,0.2058,2.6041,0.7159,0.3765,0.9733,8.5416,1,0
67098,1,1,6.6968,0.1132,12.3587,0.1183,0.7058,0.1012,21.2625,151.0907,1.55,27.2105,2.6254,0.9,0.1002,0,0.8568,0.3758,0.2414,8.5757,1,0
67099,1,1,12.3587,0.1216,12.3587,0.3473,2.7916,0.0575,21.6559,154.5305,1.55,27.0093,2.6253,0.9,0.8264,0,0.1576,0.3761,0.4516,8.487,1,0
67107,1,1,5.8418,0.0982,17.9664,0.6527,2.1727,0.1817,22.1398,148.2024,1.5554,27.4964,2.6237,0.9,0.4248,0.5884,0.2544,0.3727,0.1654,8.5394,1,0
67109,1,1,5.4248,0.0986,17.9664,1.2644,1.8188,0.2322,22.6398,150.7514,1.5544,27.5715,2.6245,0.9,0.3283,0.3818,0.2307,0.3726,0.2956,8.5896,1,0
67110,1,1,0.7357,0.0906,17.9664,11.7759,1.6993,0.3545,24.2595,162.5663,1.55,27.8444,2.624,0.9,0.6444,1.8794,0.3334,0.3728,0.6736,8.7061,1,0
67118,1,1,2.8736,0.144,9.0186,1.7492,1.6452,0.2927,21.7107,166.345,1.54,26.4345,2.6119,0.9,0.2873,1.7618,0.686,0.3748,0.6684,8.5535,1,0
67127,1,1,13.6832,0.2557,14.0537,0.3321,1.8914,0.0374,30.3759,198.4374,1.56,24.6055,2.6103,0.9,0,1.8671,1,0.4106,1,8.722,1,0
67132,1,1,11.4778,0.1256,26.6255,2.3038,2.2901,0.4093,28.336,169.4239,1.57,26.9026,2.6251,0.9,0,5.9023,1,0.3968,1,9.0251,1,0
67135,1,1,3.7457,0.1059,19.3592,0.2514,1.472,0.4233,20.37,147.3724,1.5491,27.3674,2.6277,0.9,0.829,2.8258,0.1569,0.3753,0.098,9.3558,1,0
67136,1,1,9.7997,0.2797,11.1038,1.0381,1.6119,0.1917,30.4273,200.9211,1.56,24.6289,2.606,0.9,0,3.8862,1,0.4131,1,9.7456,1,0
67137,1,1,6.5726,0.2752,11.1038,3.6762,2.1373,0.4047,31.0451,204.534,1.56,24.9867,2.6062,0.9,0,2.9905,1,0.4131,1,9.6037,1,0
67139,1,1,2.2702,0.0997,17.9664,0.2977,2.269,0.4123,22.6616,151.2043,1.55,27.3905,2.625,0.9,0.75,0.9872,0.0731,0.3723,0.0313,9.1093,1,0
67160,1,1,4.007,0.0964,17.9664,10.3559,1.6658,0.5765,24.45,163.9437,1.5501,27.6228,2.6246,0.9,0.6911,2.0462,0.1789,0.3728,0.7247,8.7165,1,0
67163,1,1,7.6029,0.1687,14.3806,3.3005,2.391,0.1953,28.5946,190.315,1.56,25.9713,2.6219,0.9,0,1.1408,1,0.3868,1,8.7935,1,0
67167,1,1,2.2697,0.1021,19.3592,5.9424,2.1468,0.3989,21.216,153.7634,1.5496,27.4655,2.6271,0.9,0.8506,1.1509,0.1215,0.3759,0.1273,8.9523,1,0
67168,1,1,1.2207,0.1005,19.3592,45.1877,2.0693,1.1354,21.0869,163.3561,1.5402,27.4773,2.6271,0.9,0.7854,1.1026,0.1944,0.3757,0.4924,8.8018,1,0
67169,1,1,3.6763,0.1631,14.3806,7.0768,1.8813,0.3781,27.0722,181.8943,1.56,26.4028,2.6222,0.9,0,2.0807,1,0.3868,1,9.1517,1,0
67170,1,1,6.41,0.2883,6.41,0.3197,1.0407,0.289,30.5417,202.1693,1.56,24.3458,2.6042,0.9,0,5.2641,1,0.4139,1,9.6433,1,0
67182,1,1,6.3172,0.1034,33.2052,0.6105,1.8061,0.4105,21.2911,151.5645,1.5499,27.5217,2.625,0.9,0.7739,0,0.1044,0.376,0.1951,8.7064,1,0
67186,1,1,15.4196,0.1677,17.9664,0.2673,1.8717,0.0222,25.1148,165.6387,1.56,26.5832,2.6275,0.9,0,1.9293,1,0.3783,1,8.1988,1,0
67187,1,1,2.9252,0.1454,17.9664,4.1771,1.6487,0.456,25.8751,176.988,1.56,27.1176,2.6278,0.9,0,2.5053,1,0.3774,1,8.4842,1,0
67191,1,1,0.044,0.0798,3.0971,0.6584,1.1723,1.8173,20.141,142.3319,1.55,27.9318,2.6165,0.9,0.4316,0.3954,0.1681,0.3754,0.1638,11.0609,1,0
67192,1,1,0.3047,0.0799,54.8854,1.7241,1.8256,4.6903,20.3172,142.9568,1.55,28,2.6156,0.9,0.8846,0.973,0.1154,0.3757,0.1178,10.6846,1,0
67204,1,1,0.2626,0.0863,40.5577,484.2872,1.9694,1.8763,26.1871,209.4363,1.55,27.9428,2.6215,0.9837,0.7435,1.7571,0.1537,0.3735,0.8479,9.2698,1,0
67206,1,1,0.862,0.1016,19.3592,44.6432,2.0699,1.3566,21.097,163.5632,1.5414,27.4922,2.6278,0.9,0.4545,1.0859,0.4372,0.376,0.497,8.7902,1,0
67209,1,1,4.8597,0.1799,16.0881,1.6014,1.7153,0.0652,22.1251,172.5754,1.5413,26.0059,2.6266,0.9,0.1797,2.9645,0.6816,0.3934,0.5349,8.8837,1,0
67210,1,1,2.1351,0.089,40.5577,1.4746,3.3271,1.4775,20.9675,144.778,1.55,27.9032,2.6207,0.9,0.1106,1.5351,0.235,0.3733,0.2116,9.6157,1,0
67214,1,1,8.5574,0.1064,33.2052,0.4936,1.934,0.122,21.116,149.6803,1.5499,27.3071,2.624,0.9,0.2429,0,0.6583,0.3768,0.2991,8.5849,1,0
67215,1,1,0.2926,0.0941,33.2052,60.4626,2.0492,0.6332,21.1407,160.7044,1.5487,27.654,2.6243,0.9,0.7143,1.0095,0.1111,0.3765,0.416,8.8172,1,0
67223,1,1,4.5536,0.1507,9.0186,0.1424,1.2236,0.2161,21.7732,167.2955,1.54,26.1942,2.6118,0.9,0.2646,0.8982,0.732,0.3747,0.3334,8.5605,1,0
67234,1,1,13.0964,0.1704,33.8337,2.0868,3.1889,0.1258,29.4731,185.9126,1.5637,25.3699,2.6173,0.9,0,2.9408,1,0.4039,1,9.0868,1,0
67257,1,1,4.4021,0.1505,9.0186,1.3488,1.7581,0.1767,21.7711,167.0417,1.5422,26.4145,2.6119,0.9,0.2246,1.9525,0.6775,0.3753,0.7877,8.5325,1,0
67263,1,1,6.0172,0.1104,19.3592,0.8411,2.1746,0.2093,21.0093,153.7456,1.5454,27.0259,2.6282,0.9,0.5874,0.2596,0.031,0.3756,0.0938,8.7839,1,0
67268,1,1,0.0742,0.0795,54.8854,934.3756,2.0157,2.4135,20.1284,193.3021,1.5484,27.9233,2.6155,1.1488,0.7203,1.7723,0.1277,0.3756,0.7102,9.276,1,0
67271,1,1,1.2091,0.0958,33.2052,59.7955,2.0519,0.3864,21.14,160.8257,1.5439,27.4675,2.625,0.9,0.6542,1.0221,0.1421,0.3764,0.4185,8.8178,1,0
67272,1,1,1.9957,0.0986,33.2052,6.2208,1.898,0.221,21.6627,154.5826,1.5487,27.3745,2.6256,0.9,0.7474,0.4372,0.097,0.3759,0.2232,8.6254,1,0
67281,1,1,1.3003,0.0988,19.3592,51.5847,2.0825,0.847,21.0942,162.1597,1.5419,27.5386,2.6264,0.9,0.5217,1.1091,0.4614,0.3762,0.4507,8.8267,1,0
67282,1,1,0.9735,0.0971,33.2052,53.0484,2.0802,0.4437,21.0826,161.8317,1.5402,27.4778,2.6257,0.9,0.7974,1.0958,0.0804,0.3761,0.4422,8.8358,1,0
67288,1,1,9.0186,0.1639,9.0186,0.4831,2.0897,0.1064,22.0813,169.0277,1.5412,26.1147,2.6118,0.9,0.0433,1.2705,0.9101,0.3761,0.925,8.5942,1,0
67290,1,1,7.1579,0.1274,15.3709,0.2466,1.6751,0.0803,21.2527,157.0951,1.546,26.837,2.6316,0.9,0.0516,0,0.9484,0.3804,1,8.291,1,0
67291,1,1,4.4582,0.1234,15.3709,1.7237,2.3613,0.1904,21.7534,161.6121,1.5474,26.9032,2.6316,0.9,0.2119,0,0.7287,0.3799,0.3588,8.3871,1,0
67299,1,1,3.2638,0.1609,18.9016,4.7002,1.6944,0.056,21.7014,170.2513,1.5401,26.3074,2.6273,0.9,0.0392,0.969,0.9516,0.3909,0.6028,8.494,1,0
67313,1,1,2.2482,0.1171,15.3709,2.0269,2.2918,0.8446,21.6567,160.7616,1.54,27.2611,2.6314,0.9,0,0,1,0.3795,0.4574,8.3832,1,0
67314,1,1,9.7287,0.128,15.3709,0.915,1.9206,0.1518,21.5214,161.131,1.5448,26.5938,2.6309,0.9,0.9286,0,0.0177,0.3781,0.0461,8.6745,1,0
67330,1,1,3.3394,0.1553,9.0186,0.6443,1.5138,0.6024,21.6814,166.9427,1.54,26.5904,2.6122,0.9,0.1918,2.2281,0.8083,0.3759,0.7408,8.412,1,0
67335,1,1,5.4258,0.1172,26.6255,10.3527,2.2374,0.2654,30.0297,191.0362,1.57,26.7389,2.625,0.9,0,3.7074,1,0.3968,1,9.1194,1,0
67336,1,1,12.4939,0.1344,26.6255,1.1805,2.1622,0.0539,29.1568,181.7377,1.5647,25.6651,2.6238,0.9,0.0286,4.5087,0.9715,0.3977,1,8.911,1,0
67342,1,1,4.5625,0.093,40.5577,0.2401,1.7757,0.2745,21.0769,144.497,1.55,27.724,2.6223,0.9,0.6805,1.4924,0.0385,0.3731,0.0926,8.9333,1,0
67363,1,1,12.1393,0.1974,12.1393,0.2914,1.7513,0.3225,22.0769,173.2548,1.54,25.8413,2.6262,0.9,0.8726,1.9688,0.0552,0.393,0.1781,9.0199,1,0
67364,1,1,14.0061,0.1885,14.0061,1.2515,1.8319,0.0678,29.3964,196.1593,1.5599,24.7641,2.6203,0.9,0,1.293,1,0.3877,1,8.6298,1,0
67366,1,1,11.1038,0.2904,11.1038,1.6409,2.2079,0.3092,30.6502,202.9726,1.56,24.5037,2.6045,0.9,0,2.3276,1,0.4139,1,9.8505,1,0
67376,1,1,1.1365,0.1568,7.8907,0.1673,0.957,0.123,21.5767,165.4737,1.54,26.3245,2.6122,0.9,0.27,2.349,0.5469,0.3758,0.2955,8.424,1,0
67377,1,1,2.1577,0.0897,40.5577,13.2252,1.7897,0.7163,24.1031,161.5542,1.55,27.857,2.6232,0.9,0.9246,1.7966,0.0478,0.373,0.6174,8.7247,1,0
67380,1,1,4.1452,0.1098,26.6255,14.3153,2.3637,0.4467,29.5572,185.0707,1.57,27.1783,2.6255,0.9,0.0388,4.1894,0.9612,0.396,0.9928,9.1531,1,0
67395,1,1,0.974,0.1029,19.3592,43.609,2.0679,0.8057,21.1032,163.8232,1.54,27.4486,2.6285,0.9,0.5483,1.0791,0.3291,0.3764,0.5037,8.7833,1,0
67396,1,1,5.0656,0.1701,14.3806,3.1894,2.0743,0.3718,27.4701,184.0512,1.56,26.2473,2.6217,0.9,0,1.95,1,0.3877,1,8.9065,1,0
67399,1,1,13.9803,0.1885,14.0061,0.8033,2.3653,0.0675,28.7032,193.0024,1.5592,25.0053,2.6205,0.9,0,1.58,1,0.3877,1,8.5933,1,0
67402,1,1,14.0537,0.2661,14.0537,0.7233,3.2995,0.1127,30.708,201.0036,1.56,24.4352,2.6088,0.9,0,3.4638,1,0.4114,1,8.8649,1,0
67408,1,1,16.5742,0.2054,33.8337,2.1705,2.2257,0.0726,30.8384,199.6038,1.5613,24.9085,2.614,0.9,0,4.1153,1,0.4081,1,9.1069,1,0
67419,1,1,18.2619,0.1875,18.2619,0.2438,1.5317,0.0258,21.7814,170.495,1.54,25.9653,2.627,0.9,0.108,0.9283,0.8919,0.3918,0.9815,8.1802,1,0
67436,1,1,19.4669,0.1724,19.4669,0.4653,1.5847,0.0211,21.2016,163.8815,1.54,26.274,2.6293,0.9,0.0559,2.8254,0.9115,0.3798,0.9746,8.2251,1,0
67439,1,1,6.5964,0.1262,26.6255,8.6562,2.2837,0.0919,30.3123,194.4445,1.5669,26.2958,2.6242,0.9,0,3.4143,1,0.3977,1,9.0982,1,0
67440,1,1,14.8538,0.1467,26.6255,0.6638,3.8958,0.0173,29.4624,186.1432,1.5616,25.4232,2.623,0.9,0.0188,2.7779,0.9813,0.3985,1,8.9232,1,0
67448,1,1,14.152,0.1868,14.6661,0.0624,0.522,0.08,21.8729,170.6288,1.54,25.9575,2.627,0.9,0.7124,0.3472,0.204,0.3914,0.75,8.4384,1,0
67449,1,1,3.8786,0.1663,18.2619,3.3459,1.7061,0.0613,21.8452,172.4034,1.54,26.2288,2.6272,0.9,0.2589,1.0658,0.3841,0.3909,0.4396,8.6283,1,0
67460,1,1,18.255,0.1706,19.4669,0.6661,1.9753,0.0367,21.293,165.7639,1.54,26.1967,2.6293,0.9,0.0688,2.4876,0.7948,0.3797,0.8642,8.3543,1,0
67469,1,1,0.2559,0.0866,40.5577,483.6258,1.9704,1.2187,26.1972,209.5603,1.55,27.8385,2.6224,0.9839,0.635,1.7554,0.1431,0.3735,0.8489,9.2672,1,0
67470,1,1,5.3299,0.1875,12.1393,0.8906,1.5835,0.1179,22.1522,173.3578,1.54,25.9202,2.6263,0.9,0.5441,3.0195,0.4394,0.394,0.5047,9.0208,1,0
67480,1,1,6.2301,0.1635,12.4223,1.4346,2.095,0.2201,26.1063,175.9322,1.5599,26.2863,2.6231,0.9,0,1.0193,1,0.385,1,8.6973,1,0
67493,1,1,4.079,0.0949,4.079,0.4349,2.6008,0.4362,21.1818,145.7751,1.55,27.6502,2.6214,0.9,0.2392,1.277,0.0574,0.3731,0.2121,9.1565,1,0
67497,1,1,9.3274,0.2183,10.7045,0.09,0.5515,0.0912,31.6863,206.1078,1.5596,24.0696,2.612,0.9,0,5.8761,1,0.4089,1,9.0353,1,0
67498,1,1,2.1372,0.1059,19.3592,43.0361,2.0743,1.7198,21.1177,164.0874,1.54,27.48,2.6292,0.9,0.4286,1.0673,0.5715,0.3769,0.5059,8.7685,1,0
67504,1,1,4.384,0.1321,26.6255,7.6861,2.2617,0.2186,30.4836,196.3411,1.57,26.5347,2.6236,0.9,0,3.3362,1,0.3985,0.9999,9.1032,1,0
67505,1,1,13.7152,0.151,26.6255,0.11,0.9418,0.0384,28.7432,177.8493,1.5618,25.9469,2.6227,0.9,0,2.6969,1,0.3993,1,9.2137,1,0
67506,1,1,5.5214,0.1202,5.5214,1.4591,1.8564,0.2909,27.8534,162.8519,1.5689,26.8486,2.6252,0.9,0.027,4.1194,0.9731,0.3973,0.9478,9.4188,1,0
67507,1,1,4.029,0.0956,26.8885,0.6165,2.0494,0.56,21.5625,146.0266,1.55,27.691,2.6248,0.9,0.8205,1.5725,0.1156,0.3725,0.1149,9.6184,1,0
67511,1,1,3.9311,0.0947,4.079,0.4963,2.623,0.5244,21.0571,145.1649,1.55,27.6812,2.6214,0.9,0.351,1.5551,0.0444,0.3729,0.1182,9.4041,1,0
67515,1,1,1.2801,0.1076,19.3592,41.2042,2.0659,0.6908,21.1181,164.3629,1.54,27.3075,2.6298,0.9,0.3939,1.1048,0.5196,0.3775,0.4993,8.7583,1,0
67522,1,1,12.4223,0.1811,12.4223,0.0707,0.6499,0.1039,26.3051,178.4632,1.5567,25.9187,2.6224,0.9,0,0,1,0.3859,1,8.484,1,0
67524,1,1,7.8907,0.1669,7.8907,0.3321,1.4988,0.073,21.8502,168.9765,1.54,26.1262,2.612,0.9,0.0848,1.7052,0.8574,0.3768,1,8.3099,1,0
67527,1,1,4.6394,0.1729,14.6661,2.8241,1.7116,0.1108,21.8919,173.3038,1.54,26.3718,2.6273,0.9,0.2564,1.2416,0.3846,0.3912,0.4421,8.689,1,0
67530,1,1,0.403,0.087,40.5577,469.3437,1.9744,3.2129,26.2699,211.1482,1.55,27.9,2.6232,0.9866,0.874,1.7519,0.126,0.373,0.8567,9.2826,1,0
67534,1,1,3.0971,0.0844,3.0971,0.8246,2.278,0.7293,20.6088,143.937,1.55,27.7517,2.6164,0.9,0.5591,1.5111,0.1702,0.3753,0.0924,9.9361,1,0
67535,1,1,3.64,0.1023,19.3592,1.1788,1.9452,0.5655,20.7743,151.6356,1.54,27.4289,2.6264,0.9,0.791,0.2697,0.1418,0.3758,0.0934,9.0075,1,0
67544,1,1,1.925,0.0898,40.5577,12.0411,2.0186,3.0117,23.4519,158.5507,1.55,27.9,2.6241,0.9,0.8172,1.2677,0.1828,0.3729,0.5473,8.8117,1,0
67546,1,1,2.7338,0.1068,19.3592,0.2066,1.0988,0.5849,20.3362,149.0957,1.54,27.3198,2.6291,0.9,0.434,1.1469,0.3425,0.376,0.0988,9.5471,1,0
67548,1,1,8.8816,0.2002,8.8816,0.1473,0.9639,0.3132,22.2827,174.767,1.54,25.7906,2.6259,0.9,0.6806,4.0938,0.3194,0.3934,0,9.1886,1,0
67552,1,1,14.3806,0.1904,14.3806,0.6328,2.4191,0.016,27.9985,187.4801,1.5591,25.3685,2.6205,0.9,0,0.3416,1,0.3886,1,8.4836,1,0
67556,1,1,3.0987,0.1439,19.4669,1.5894,2.0325,0.4019,20.9223,162.6471,1.54,26.8693,2.6293,0.9,0.0714,2.1334,0.6561,0.3789,0.8249,8.411,1,0
67557,1,1,12.7254,0.1913,14.6661,0.1466,0.9824,0.0453,21.8284,170.4504,1.54,25.9912,2.6271,0.9,0.5013,1.5121,0.3538,0.3913,0.4705,8.3687,1,0
67558,1,1,4.6448,0.1612,12.4223,2.7838,1.6859,0.1897,26.4007,177.7718,1.56,26.3242,2.6231,0.9,0,2.3358,1,0.385,1,8.959,1,0
67566,1,1,7.5111,0.1424,26.6255,7.4995,2.2991,0.0977,30.5609,197.1745,1.5636,26.249,2.6228,0.9,0,3.3304,1,0.3993,1,9.0999,1,0
67574,1,1,3.0273,0.0878,33.2052,0.3423,1.2018,0.4162,20.5618,144.8399,1.5474,27.6178,2.6193,0.9,0.9789,0,0.021,0.3756,0.0519,9.4436,1,0
67577,1,1,8.3268,0.1097,26.8885,0.1424,1.1523,0.1239,23.3883,155.6117,1.55,27.177,2.6256,0.9,0.0227,0,0.9709,0.3731,0.76,8.4337,1,0
67580,1,1,0.7268,0.0834,33.2052,68.9115,2.0276,1.4998,21.0752,159.2116,1.5415,27.8585,2.6185,0.9,0.9056,0.9764,0.0911,0.3761,0.3982,8.8674,1,0
67581,1,1,0.5679,0.0938,33.2052,61.6322,2.0501,0.6865,21.131,160.4452,1.5423,27.6119,2.6235,0.9,0.7143,1.0081,0.2381,0.377,0.4139,8.823,1,0
67584,1,1,0.0616,0.0795,54.8854,932.6208,2.0158,1.7418,20.1274,193.3947,1.5417,27.8689,2.6165,1.1492,0.5989,1.7749,0.2396,0.3753,0.7115,9.2754,1,0
67585,1,1,2.0278,0.0824,54.8854,113.1876,2.0206,4.8842,20.8457,159.5905,1.54,27.9,2.6175,0.9,0,1.1801,1,0.3762,0.3741,9.0006,1,0
67601,1,1,0.9294,0.1089,19.3592,37.939,2.0626,0.3704,21.1026,164.5873,1.5403,27.2185,2.6303,0.9,0.4677,1.1568,0.4696,0.3782,0.4827,8.754,1,0
67602,1,1,3.5743,0.1139,19.3592,3.4862,2.2791,0.4034,21.4712,159.7735,1.5402,27.1796,2.6308,0.9,0.519,0,0.4811,0.3786,0.3812,8.5514,1,0
67607,1,1,7.182,0.1977,8.8816,0.199,1.4014,0.4939,22,174.6085,1.54,25.8003,2.6259,0.9,0.9183,2.5613,0.0817,0.3934,0,9.4685,1,0
67610,1,1,0.5917,0.0931,33.2052,62.2036,2.0544,3.3414,21.1287,160.3744,1.54,27.7,2.6228,0.9,0,1.0026,1,0.377,0.412,8.8233,1,0
67617,1,1,4.5613,0.1518,17.9664,3.7201,1.5909,0.0868,25.9634,178.1432,1.5581,26.5788,2.6275,0.9,0,2.4345,1,0.3783,1,8.481,1,0
67626,1,1,5.1428,0.1802,14.6661,2.5609,1.7243,0.0532,21.9076,173.6938,1.54,26.1314,2.6272,0.9,0.1619,1.2275,0.3714,0.3913,0.4342,8.7244,1,0
67640,1,1,5.7723,0.298,5.7723,0.4411,2.3217,0.6866,30.8316,203.8547,1.5559,24.2846,2.6027,0.9,0,2.8623,1,0.4147,1,10.1559,1,0
67642,1,1,4.7737,0.0984,33.2052,0.2231,1.0106,0.2066,20.7862,147.8605,1.546,27.4313,2.6217,0.9,0.6377,0,0.2119,0.3756,0,8.8459,1,0
67643,1,1,13.5138,0.1609,26.6255,1.0684,2.5907,0.0709,30.0078,191.2774,1.5612,26.0498,2.622,0.9,0,3.5957,1,0.4002,1,8.7577,1,0
67651,1,1,0.6962,0.0923,33.2052,62.5598,2.0544,1.2635,21.1245,160.3017,1.54,27.6457,2.6219,0.9,0.8272,1.0038,0.1729,0.3761,0.412,8.8265,1,0
67652,1,1,24.3837,0.1945,24.3837,0.4921,2.6289,0.0193,30.7244,198.1175,1.56,24.647,2.6203,0.9,0.0641,4.0746,0.9359,0.401,1,8.9536,1,0
67659,1,1,17.1573,0.1845,24.3837,0.0583,0.4525,0,30.0124,192.4441,1.56,25.0599,2.6205,0.9,0,2.2261,1,0.401,1,8.4377,1,0
67661,1,1,1.6716,0.1112,19.3592,33.7548,2.0497,0.6791,21.0863,165.3757,1.54,27.1948,2.6309,0.9,0.75,1.2351,0.0619,0.3779,0.4859,8.7551,1,0
67693,1,1,9.6197,0.1657,17.9664,0.1307,1.184,0.0425,25.4928,172.5217,1.5507,26.2587,2.627,0.9,0,4.8709,1,0.3792,1,8.5145,1,0
67701,1,1,5.8175,0.1009,33.2052,0.1831,1.6895,0.2179,20.6199,149.69,1.54,27.3494,2.6225,0.9,0.9299,0.4579,0.0554,0.3764,0.5417,8.8775,1,0
67719,1,1,6.8171,0.1796,14.3806,1.8758,1.9939,0.2016,27.7126,187.3393,1.56,25.8947,2.6208,0.9,0,2.1446,1,0.3886,1,8.8113,1,0
67734,1,1,5.6484,0.1105,6.1989,0.3438,1.6855,0.1371,21.0255,154.3039,1.54,27.069,2.6268,0.9,0.8412,0,0.0883,0.3753,0.0294,8.8249,1,0
67746,1,1,10.6413,0.1786,12.4223,0.4314,1.9539,0.0802,26.4909,182.0018,1.552,25.7281,2.6223,0.9,0,2.0771,1,0.3859,1,8.3877,1,0
67748,1,1,14.6661,0.2014,14.6661,0.2356,1.79,0.0362,21.9271,173.2766,1.54,25.8441,2.6269,0.9,0.4529,0.6356,0.2918,0.391,0.1915,8.3021,1,0
67762,1,1,11.5657,0.2072,11.5657,0.09,0.8065,0.0373,28.0932,189.8459,1.557,25.2573,2.6188,0.9,0,1.1653,1,0.3903,1,8.406,1,0
67763,1,1,8.0788,0.1909,11.5657,0.9698,1.655,0.4488,28.0478,190.6846,1.56,25.8545,2.62,0.9,0,2.5355,1,0.3894,1,8.6945,1,0
67775,1,1,4.9418,0.2969,5.7723,0.677,1.9611,0.4856,30.8285,204.0684,1.5551,24.2761,2.6027,0.9,0,2.601,1,0.4147,1,9.6518,1,0
67780,1,1,16.6163,0.1788,16.6163,0.0707,0.6621,0.0104,21.603,169.1723,1.54,26.0281,2.6303,0.9,0.0037,1.7774,0.9962,0.3783,1,8.2999,1,0
67781,1,1,4.0702,0.1859,14.6661,2.177,1.6598,0.1192,21.9207,173.9247,1.54,26.0793,2.627,0.9,0.2962,1.3262,0.3723,0.3914,0.4544,8.7845,1,0
67795,1,1,3.5173,0.0975,26.8885,4.8229,2.0173,0.3049,24.134,163.0003,1.55,27.4823,2.6254,0.9,0.4336,0.9061,0.236,0.3725,0.6549,8.4657,1,0
67796,1,1,1.8353,0.0924,26.8885,11.0722,1.9807,1.0337,23.5862,159.4409,1.55,27.7734,2.6249,0.9,0.6161,1.203,0.1975,0.3728,0.5832,8.7377,1,0
67801,1,1,9.6206,0.1748,9.6206,0.477,2.0211,0.1199,26.522,180.1051,1.554,25.8402,2.6223,0.9,0,0.0722,1,0.3859,1,8.9276,1,0
67806,1,1,0.6488,0.0914,33.2052,63.1657,2.0457,0.8223,21.1157,160.1076,1.5401,27.6328,2.6211,0.9,0.873,0.9983,0.0566,0.3761,0.4087,8.8347,1,0
67810,1,1,9.7914,0.1999,9.7914,0.3031,1.4139,0.1952,21.9291,172.9328,1.54,25.8785,2.6268,0.9,0.6138,0.4966,0.2612,0.3917,0.5695,8.7265,1,0
67811,1,1,13.9076,0.142,13.9076,0.7763,1.9291,0.0639,22.2406,170.4811,1.5414,26.0685,2.6331,0.9,0.0427,0,0.9026,0.3775,0.9783,8.4241,1,0
67812,1,1,11.2722,0.1382,13.9076,0.3763,1.809,0.0774,21.8558,167.8308,1.54,26.216,2.6332,0.9,0.0481,0.4636,0.9077,0.3776,1,8.4146,1,0
